lane,geo_code,geography_name,feature_order,feature_id,feature_label,feature_role,raw_value,display_value,unit,latest_year,time_basis,present,denominator,source_row_hash,source,caveat,order_position,ordering_method
measured_condition,SB,Solomon Islands,10,population-growth,Projected population growth,candidate_context,2.39,95.45454545454545,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,cc1fd63e95a009071e9b57cca2fd036c475d117c1ec3de912310080f542e9050,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",2,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,SB,Solomon Islands,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,50.08,95.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,c81042abcd3907472545228d670b7c8878ad0a551400a75d7a9518591bd8afe0,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",2,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,SB,Solomon Islands,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,67.45,10.526315789473683,PERCENT,2021.0,latest returned candidate row; source years vary,True,population in the represented geography,b3c6fc5f5c332ed2afea21361f37c011a92176aebf0fcc1d8518dc7f951ec81e,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",2,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,SB,Solomon Islands,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,133.3,100.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,db7870f2b472e149c80ef5e70043a45f7e27b7eebcc4cddefff96e6b9fe8610c,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,2,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,28.0,27.27272727272727,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,1fb25f7a7e3d6f652c663a369c13697b32a55add9a5a7592cbb8f59e142f3878,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,0.1,14.705882352941178,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,18241e4a50d102443be223a48a8c51bf37e4a4c2b7701c381abcc3334c5b9bb2,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.9,85.71428571428571,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,23cc832c891bfc0e642a1e74cf2c1e353ea14f99876c3c7a8da2abcce09281ae,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.9,81.81818181818183,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,2b5415df3de350a98eb9d126bbd9f8a72090a18cb390524a5190248a00ac7d45,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,,,N,,latest returned indicator trace row; source years vary,False,not supplied in processed official row,,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,0.0,19.047619047619047,N,2015.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,167b7a812542648b154b8e909867020836c94820754e9300ec7a945b3fa72b89,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,7,power-generation,Power generation,adaptation_capacity,1629.8,88.88888888888889,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,917a379d8998e17a2dc218b97feacfcae00fa4f7a15d7e4100392a3da2d9e41a,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,8,rainfall-anomalies,Rainfall anomalies,climate_signal,-3.1,13.636363636363637,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,b2bd9513f23dfd4f7b7d8478425b30c48d9d1c0644ec794c39c29c9af5ed5d5a,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,8425e9b0276f951e59dab12932cb114efb3bfbba752d9d6be8ed8c3e6f103cd7,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,10,population-growth,Projected population growth,candidate_context,0.74,72.72727272727273,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,a2f2ba29a9b041726d993c01a6fd1c084b039347bedf144cca115e1e00a4fed1,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,6.52,50.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,a06ecda5e3370a012ef52f0f78bda2033117d4fa885edd5d686ff066edb62b7d,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,,,PERCENT,,latest returned candidate row; source years vary,False,population in the represented geography,,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,GU,Guam,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,112.2,90.9090909090909,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,5b54d9c2d3da0983958af24adde24cbf7561178817900d8ba9cc2d90d950f90b,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,3,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,38.0,45.45454545454545,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,bb3e871206939ce70657817a525229ce05ffc4e788cfc78e9df5a1b042201cfc,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,18.4,94.11764705882352,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,6c3de4d5998728a0341493ad035a27de921a43ae5bb4b83c3b77edfd36188e94,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.8,69.04761904761905,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,dc7060e67dacbab9f353e1f8d6fd7a9166d197104f062e48701d3e66500345dc,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.7,65.9090909090909,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,b1bc0c1ec1a3db09d9ed18fd075c1fcd88bc88049f902643a4ed09efad53a664,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,4.0,72.22222222222221,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,5ce8932d61975e76e6a1b4d7fa3b3aa232a8a190c81094d916cebb2876ef90b1,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,2.0,38.095238095238095,N,2020.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,c237de3c5a04388b0afef3246050bc863a13f2b32ae3528f687b89799819d29f,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,7,power-generation,Power generation,adaptation_capacity,3348.5,100.0,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,83e61302730aebc81c587a54be20aa32684cc699a6e953655ec14d4b72bc6737,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,8,rainfall-anomalies,Rainfall anomalies,climate_signal,-6.6,40.909090909090914,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,2bda5bbdf6b2d84085e60467886821eee5195589a3d155e95c2bd08ca420596d,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,6c9785108379376bf6879e3aa59f5892e505670db723e318727f079afc5a22d6,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,10,population-growth,Projected population growth,candidate_context,0.94,77.27272727272727,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,2fe403e88273f3073815100ff686d0ca5def3ed90c787ca086aeb9bbfcf6187a,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,9.6,65.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,07da972a7890c2baa57b4ee65bc716a756fd35ed609b5b0da85e5786bd515766,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,96.87,63.1578947368421,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,3da8641eda0931bf4d8358ad002382670c3d9aa23df45c435e7dc86236eca925,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,NC,New Caledonia,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,102.9,77.27272727272727,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,1e88fd3048123a8d152938320031cdc665a049e99578fc134c8e698ec53bb60b,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,4,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,68.0,75.0,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,48a8093b74632cd524e90d81746b73525fbc70aec6ac634dd3d1f1e040858cab,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,3.0,82.35294117647058,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,15f4a43a80088995f6d5b44a20bf1df78ab71dd7f1af6be537e379d8ad3cfc96,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.7,61.904761904761905,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,90aa305cbc314e9bd969dcaefce41ba74ccced151f6d9789c286ce4952157760,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.7,65.9090909090909,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,1fedc8e26e1ff84f1a4074cf462aec8b566950b329c350b913d92162f7fa6b70,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,8.0,100.0,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,f901203333cc9f8f197eb4e71644e24be30843c37747d3cfe09aaa3b663eaec4,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,1787.0,71.42857142857143,N,2022.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,73bfe84a1624ff38a963c9e0aaaecfb813580cf133f2dcad4cc464458adfa14a,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,7,power-generation,Power generation,adaptation_capacity,1284.5,83.33333333333334,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,b33cf910be1ab698e8477e6161b44a2625d901ba22951cc21e1beacf9d5a92a3,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,8,rainfall-anomalies,Rainfall anomalies,climate_signal,1.3,9.090909090909092,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,ac8519c8a3f192d98bf89c94452be5e948f1b0ba71f759527223f8c87ca584ac,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.1,50.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,4c769ee40099a7f9c6814c73a86a3b6472675e516bbd5013ad50fe2e030b864a,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,10,population-growth,Projected population growth,candidate_context,0.48,59.09090909090909,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,9dcaf5a8940c38bd1b9c9f9146ac77d0ae25115ea3cdb64b67c462658237d2c8,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,26.67,75.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,25d04b07c9ede6e17d4f69b8654ec52bc596d35af39089e24169078b8fcbcfbd,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,95.49,57.89473684210527,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,fb208f62a459ce31a84edb69dca951d4a84fb4b7b9a8044aca8e3dff169ff4c2,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FJ,Fiji,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,116.3,95.45454545454545,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,2129e5a505de6135d3a762c1abf34a103ef963c543ba70628f2493b31244158f,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,5,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,68.0,75.0,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,f603b48f4a2c048e84cc8df533b2c7992f8b91dc236f476154c46d4758262f5b,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,1.9,64.70588235294117,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,7c860c2539cacb292219f8bd0d61cba6de0f8884ffcca3f109240f69ff6cd4a8,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.8,69.04761904761905,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,6ba234497f9ad3dd205fb645cb3141b2a8bdbb6b3dc67c8e485193a212724abf,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.9,81.81818181818183,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,c7b5795b8cac3d2fc2103d76f04ecf48116f45a05af9663611b04dbd3d5de199,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,6.0,86.11111111111111,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,740359181db762f9efe736e12b5c4b3b3a4dc1a7172844843b3b6ab7ee7222a6,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,1400.0,66.66666666666666,N,2021.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,c1727288f0a21a5acb56fdd41dd44fb84a86a7fb8aced58893a5a6cd56dbbb52,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,7,power-generation,Power generation,adaptation_capacity,83.2,50.0,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,cd94ac9b0b60d35b99ad913f66adbb52b589aa2cf0fdfa223b357ba38ff5d1c6,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,8,rainfall-anomalies,Rainfall anomalies,climate_signal,-0.3,4.545454545454546,MM,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,57b49b1600c7bebc4065a22e51b8d4bec8a0c854f494752a9cb661d26aa9aeee,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,9,sea-level-anomalies,Sea level anomalies,climate_signal,0.2,100.0,METER,2023.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,3bf1c4d33a54bf29f51031005c12c154655714056dae1932cba5a2add13983cd,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,10,population-growth,Projected population growth,candidate_context,2.28,90.9090909090909,PERCENT,2025.0,latest returned candidate row; source years vary,True,prior-period population implied by the published rate,94b233fbce3ef58195b5d3ad21c71f194b7569e35f15db390f890d313feabe8a,Pacific Data Hub official SDMX rows,"Published projection/estimated rate; not observed population change, population size, or climate vulnerability.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,11,renewable-energy-share-in-the-total-final-energy-consumption,Renewable energy share,candidate_context,27.56,80.0,PERCENT,2022.0,latest returned candidate row; source years vary,True,total final energy consumption,2855ee7a457e1cd8b66881bb3373d129b4062e3cdd4a7b272dc30df55b38df38,Pacific Data Hub official SDMX rows,"The share does not measure energy access, reliability, or adaptation capacity.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,12,proportion-of-population-using-safely-managed-drinking-water-services,Safely managed drinking water,candidate_context,91.34,52.63157894736842,PERCENT,2022.0,latest returned candidate row; source years vary,True,population in the represented geography,12c7200294385dd75fce3c490e28f9246c91176ab79b797c515b4b2ecaf906dc,Pacific Data Hub official SDMX rows,"This is essential-service context, not a climate-attribution measure.",6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,VU,Vanuatu,13,climate-altering-land-cover-index,Climate-altering land-cover index,candidate_context,104.7,81.81818181818183,PERCENT,2022.0,latest returned candidate row; source years vary,True,not applicable to the published index,429b70c7a9e5aa84dc2b202e88773fa6be1c5535dc0b689aa35545100c8cc420,Pacific Data Hub official SDMX rows,The source direction and baseline need review before narrative interpretation.,6,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),1,fisheries-management-measures-in-place-and-multilateral-and-bilateral-fisheries-management-arrangements,Fisheries management measures in place and multilateral and bilateral fisheries management arrangements,adaptation_capacity,73.0,86.36363636363636,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,d3ea94750471841f9f31696d31dad982bf184a61b58d2b3ef3731452083963f3,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),2,greenhouse-gas-emissions-per-capita,Greenhouse gas emissions per capita,responsibility_context,0.5,41.17647058823529,TON,2024.0,latest returned indicator trace row; source years vary,True,population denominator implied by per-capita indicator; size not supplied,55f365f47dfd7209a1929dc2e62260890228a9b12e83ad58cba352f6bb664476,Pacific Data Hub official SDMX rows,"Responsibility context only; it is not a blame, vulnerability, or score input.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),3,mean-sea-surface-temperature-anomalies,Mean sea surface temperature anomalies,climate_signal,0.9,85.71428571428571,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,922e23391ff8d84567b36c4bc2a8f33e8967395504bd2697b7bf83c7a31e37ad,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),4,mean-surface-temperature-anomalies,Mean surface temperature anomalies,climate_signal,0.9,81.81818181818183,CELSIUS,2025.0,latest returned indicator trace row; source years vary,True,not applicable; published anomaly measure,2a2f6a843751768b3747a6876cc7f0fd57cf0903cbe253eb58f7b14c8bd5cc8a,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),5,meteorological-monitoring-network,Meteorological monitoring network,adaptation_capacity,3.0,55.55555555555556,N,2026.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,61fb077d33ccb265dc5cf08f3eba5603b42358fdfd589dd0026faac7e0caa0c4,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),6,number-of-directly-affected-persons-attributed-to-disasters,Number of directly affected persons attributed to disasters,observed_stress,15010.0,90.47619047619048,N,2021.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,049d54cc538066846eefbb45b42a7978e35a115c5fe45741c10a083953377522,Pacific Data Hub official SDMX rows,"Measured latest condition; descriptive, non-causal, and comparable within indicator.",7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
measured_condition,FM,Micronesia (Federated States of),7,power-generation,Power generation,adaptation_capacity,90.3,55.55555555555556,GWH,2023.0,latest returned indicator trace row; source years vary,True,not supplied in processed official row,78b17d29ce5979f050ca288dc2685a6e7377d1c37555288a24a94996cce7222c,Pacific Data Hub official SDMX rows,Partial proxy only; it does not establish preparedness or adaptation readiness.,7,measured_condition: average-linkage seriation over pairwise shared features; no imputation
